campaign_id,environment,primitive,seed,train_steps,state,verdict,screen_decision,primary_metric,delta_primary_metric,baseline_primary_metric,candidate_primary_metric,action_following_enabled,action_following_pass,action_following_observed,latest_checkpoint_step,candidate_checkpoint_retained,candidate_checkpoint_sha256,official_visual_asset_count
acwm-autoloop-screen-push_cube-next_forcing-s983-t512-r1,push_cube,next_forcing,983,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-94.44315336452178,1369.3610536173535,1274.9179002528317,True,True,0.0,,True,8e19b4a407647ec9589cbdb01b798f678b952be72f3af90c504bee304895662e,0
acwm-autoloop-screen-push_cube-next_forcing-s987-t512-r1,push_cube,next_forcing,987,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-169.8808618491562,1369.3610536173535,1199.4801917681973,True,True,0.0,,True,f43e7c5897c5cfb82772cd1ba03e423fa6337a551207bf81c27a9b25ff635ad5,0
acwm-autoloop-screen-push_cube-self_forcing_finetune-s1811-t512-r1,push_cube,self_forcing_finetune,1811,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-164.58153864485917,1369.3610536173535,1204.7795149724943,True,True,0.0,,True,67dde71d3a21447b0ab16cd2a9f39440309227d0bfe0f04a97a3184277073bb6,0
acwm-autoloop-screen-push_cube-self_forcing_finetune-s1824-t512-r1,push_cube,self_forcing_finetune,1824,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-99.51953105612779,1369.3610536173535,1269.8415225612257,True,True,0.0,,True,ec7fe1afee0cc909823bf5652b39cd043416c56e9f05f32e696dd8e3a84f9cb4,0
acwm-autoloop-screen-push_cube-self_forcing_finetune-s2051-t512-r1,push_cube,self_forcing_finetune,2051,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-83.8819825320054,1369.3610536173535,1285.479071085348,True,True,0.0,,True,bd91c12ab5aad3b50794ec3b9c6aa7381d86c455b258f093d9ad9719de97535a,0
acwm-autoloop-screen-push_cube-wmsd_self_distill-s1101-t512-r1,push_cube,wmsd_self_distill,1101,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-59.0949263930313,1369.3610536173535,1310.2661272243222,True,True,0.0,,True,9a814a1951b477fd1700c2bcb17ca8465b07a11c5d30e5410a46fe00bc79ecec,0
acwm-autoloop-screen-push_cube-wmsd_self_distill-s1814-t512-r1,push_cube,wmsd_self_distill,1814,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-97.1041979674012,1369.3610536173535,1272.2568556499523,True,True,0.0,,True,dcee4c80c62535e8ff650519f40c8afaed74ff10d36cc7b6ff283a8299ba6b8c,0
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2003-t512-r1,push_rope,action_contrastive_finetune,2003,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-39.71215005225031,1166.3253747250485,1126.6132246727982,True,True,0.0,,True,d31afd9acb83f9e8a2532c6830662a99d6dc4300a7888f2234227fea5e9cfc93,0
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2013-t512-r1,push_rope,action_contrastive_finetune,2013,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-41.66541405118528,1166.3253747250485,1124.6599606738632,True,True,0.0,,True,802e47ea7f7bd6d6bbecb65df9c21820cc37ef0c408e4e119668d770c11c32cf,0
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2501-t512-r1,push_rope,action_contrastive_finetune,2501,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-35.98977815677313,1166.3253747250485,1130.3355965682754,True,True,0.0,,True,83aaded2cf79296c31139db1cc9e5561bd51f36585476c07a51aa7784f9de57e,0
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2502-t512-r1,push_rope,action_contrastive_finetune,2502,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-35.69881938194089,1166.3253747250485,1130.6265553431076,True,True,0.0,,True,4dc954f5cd2195cba86c5c382307a4cfe9fda5e7603eb7dbd82c6892cef452e6,0
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2503-t512-r1,push_rope,action_contrastive_finetune,2503,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-40.9683801909207,1166.3253747250485,1125.3569945341278,True,True,0.0,,True,b0a17e756bff369051da21887343ccee0bf5707e8efc7bb9f262e980ea16b99c,0
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2877-t512-r1,push_rope,action_contrastive_finetune,2877,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-36.03547530050332,1166.3253747250485,1130.2898994245452,True,True,0.0,,True,3604858d1265a8c8e06491e71484ca0294c13658fedd4aec8fb1138f5b22603b,0
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2883-t512-r1,push_rope,action_contrastive_finetune,2883,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-30.627607701373563,1166.3253747250485,1135.697767023675,True,True,0.0,,True,6c2fa0836d4f3186db78caac22d4218a95ff8e73a01a34665c7825a7718c5517,0
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2895-t512-r1,push_rope,action_contrastive_finetune,2895,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-48.362773444178174,1166.3253747250485,1117.9626012808703,True,True,0.0,,True,050286afdd8270bbe08e70b147c154e576239464719af972088e154a9706bd02,0
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2942-t512-r1,push_rope,action_contrastive_finetune,2942,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-32.223574233804584,1166.3253747250485,1134.101800491244,True,True,0.0,,True,98ee6106494235d259ea5d67a3e857e1d7cea417de5236dc2367622eb3c4a1a2,0
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s3116-t512-r1,push_rope,action_contrastive_finetune,3116,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-45.018707259234134,1166.3253747250485,1121.3066674658144,True,True,0.0,,True,7c6baa67c9d8c39fea49c40907cb832e82a773c915d877e757a583c59bdcbbf5,0
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s3117-t512-r1,push_rope,action_contrastive_finetune,3117,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-56.97822923796525,1166.3253747250485,1109.3471454870833,True,True,0.0,,True,c4d067474a3ba36f90f36f31d68b9583f48ebce0087359232b8333ebf926e5be,0
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s3118-t512-r1,push_rope,action_contrastive_finetune,3118,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-33.2797917882765,1166.3253747250485,1133.045582936772,True,True,0.0,,True,b8e4aafafe3bfef5decf8117976c2feaeba4f0f52962ba8bd7b9b3de89aa124e,0
acwm-autoloop-screen-push_rope-action_dimension_balancing-s2834-t512-r1,push_rope,action_dimension_balancing,2834,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-107.08717120172355,1166.3253747250485,1059.238203523325,True,True,0.0,,True,0471c91a74996018e02e1f196ec7212924c9ad98bf99217c0186790cda0bec0d,0
acwm-autoloop-screen-push_rope-action_dimension_balancing-s2836-t512-r1,push_rope,action_dimension_balancing,2836,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-65.93135974348866,1166.3253747250485,1100.3940149815598,True,True,0.0,,True,3816c935d9ec8baac720c5d2a8c5bda0986418cd4377f4f3be97e4623f8d1179,0
acwm-autoloop-screen-push_rope-action_dimension_balancing-s2846-t512-r1,push_rope,action_dimension_balancing,2846,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-160.2660187576755,1166.3253747250485,1006.059355967373,True,True,0.0,,True,935ea59a65410c2c4953cd97e5dc709716d501b5b22dacd2adaa810248f24295,0
acwm-autoloop-screen-push_rope-action_dimension_balancing-s2860-t512-r1,push_rope,action_dimension_balancing,2860,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-136.28275856340315,1166.3253747250485,1030.0426161616454,True,True,0.0,,True,19637c6abb37e40ef632efc275000049770103f73d5d55a25298311c67e1be6d,0
acwm-autoloop-screen-push_rope-action_dimension_balancing-s3048-t512-r1,push_rope,action_dimension_balancing,3048,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-96.61318667673822,1166.3253747250485,1069.7121880483103,True,True,0.0,,True,a86fefa3067e49c9082980c5ed1d0aff764269b072ee7cc3cd6904387626e61a,0
acwm-autoloop-screen-push_rope-action_dimension_balancing-s3104-t512-r1,push_rope,action_dimension_balancing,3104,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-139.66844299718605,1166.3253747250485,1026.6569317278625,True,True,0.0,,True,073957a8e13a570323912822abe5868563d3b5d0de58735d3bd91461b5789cd7,0
acwm-autoloop-screen-push_rope-action_dimension_balancing-s3111-t512-r1,push_rope,action_dimension_balancing,3111,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-122.02831193295765,1166.3253747250485,1044.2970627920909,True,True,0.0,,True,ae3167924d731311d972d1f66f3ed0a78a54fba38133740ba3fb97a22691c3c5,0
acwm-autoloop-screen-push_rope-cfg_guidance_schedule-s913-t512-r1,push_rope,cfg_guidance_schedule,913,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-38.78367928129251,1166.3253747250485,1127.541695443756,True,True,0.0,,True,4f4734f7769bf7a289df404c4b85d57d5fc8557b918630a4e79a677cdc9a8278,0
acwm-autoloop-screen-push_rope-dino_rep_injection-s2052-t512-r1,push_rope,dino_rep_injection,2052,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-50.45130700575987,1166.3253747250485,1115.8740677192886,True,True,0.0,,True,c18040cd140d7a9ba742aac50fa9286ccb9fe1b6193e55a1dedcb002d3128005,0
acwm-autoloop-screen-push_rope-dino_rep_injection-s2844-t512-r1,push_rope,dino_rep_injection,2844,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-43.77541955513834,1166.3253747250485,1122.5499551699102,True,True,0.0,,True,90a146b5a560bcb08418b7ee168339163b50cb4708d1e1974cbbf1b8bac5468f,0
acwm-autoloop-screen-push_rope-dino_rep_injection-s2849-t512-r1,push_rope,dino_rep_injection,2849,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-54.79824702641599,1166.3253747250485,1111.5271276986325,True,True,0.0,,True,06bb878f69c755d66e2d23065e9b6dd1b7c9a0e96de28eb566a61e049877c412,0
acwm-autoloop-screen-push_rope-dino_rep_injection-s3046-t512-r1,push_rope,dino_rep_injection,3046,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-33.861368047803126,1166.3253747250485,1132.4640066772454,True,True,0.0,,True,21b9d2e4d319443d1448b533b6afbf04fb3f4055eaed1833f712779d0215d129,0
acwm-autoloop-screen-push_rope-dino_rep_injection-s3050-t512-r1,push_rope,dino_rep_injection,3050,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-58.76272040564959,1166.3253747250485,1107.562654319399,True,True,0.0,,True,44b74a128f359130c8f6e384a6cf7f14401effed1794e0c15785695836fc1ed5,0
acwm-autoloop-screen-push_rope-event_window_reweight-s3130-t512-r1,push_rope,event_window_reweight,3130,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-57.10198453781118,1166.3253747250485,1109.2233901872373,True,True,0.0,,True,1f06bac9e36356b581476209efabd50ff7c1ae340ddd0406151cdf62f02dd962,0
acwm-autoloop-screen-push_rope-inv_dyn_reward_finetune-s2861-t512-r1,push_rope,inv_dyn_reward_finetune,2861,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-37.0666750378125,1166.3253747250485,1129.258699687236,True,True,0.0,,True,71df3cf38649d08299416704dabfac8c02ac8903daf5fdb80db29aea4d075fb6,0
acwm-autoloop-screen-push_rope-inv_dyn_reward_finetune-s2874-t512-r1,push_rope,inv_dyn_reward_finetune,2874,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-52.20442990744368,1166.3253747250485,1114.1209448176048,True,True,0.0,,True,54f073244b61c07f0c682cce65c25c49968913abcb466d1a56d2af854610478c,0
acwm-autoloop-screen-push_rope-inv_dyn_reward_finetune-s3105-t512-r1,push_rope,inv_dyn_reward_finetune,3105,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-42.41083740029353,1166.3253747250485,1123.914537324755,True,True,0.0,,True,15cb79d5106fafa121ea88fd3503b36dfea4c1a3e719aea5895d2467348b87ac,0
acwm-autoloop-screen-push_rope-inv_dyn_reward_finetune-s3112-t512-r1,push_rope,inv_dyn_reward_finetune,3112,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-30.349717123660184,1166.3253747250485,1135.9756576013883,True,True,0.0,,True,9ebbb0d11f3be1afb2c5539230c4301875100accad2748d6a1ae071c920032da,0
acwm-autoloop-screen-push_rope-inv_dyn_reward_finetune-s920-t512-r1,push_rope,inv_dyn_reward_finetune,920,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-29.862810921663595,1166.3253747250485,1136.462563803385,True,True,0.0,,True,24e6987d309d765a42580f8f58f1c6af8856744a0c3a2f006c6727381a903cb0,0
acwm-autoloop-screen-push_rope-inv_dyn_reward_finetune-s988-t512-r1,push_rope,inv_dyn_reward_finetune,988,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-50.61827462608562,1166.3253747250485,1115.7071000989629,True,True,0.0,,True,bf74f19829eb27c50227f597eda29d4ce4247013dff29342e288f460d9e322c8,0
acwm-autoloop-screen-push_rope-inv_dyn_reward_finetune-s991-t512-r1,push_rope,inv_dyn_reward_finetune,991,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-35.63482703829345,1166.3253747250485,1130.690547686755,True,True,0.0,,True,0ab0e36545496c489f166e3473563e864dcbed83c3062d7ca73037d4b8d2dea5,0
acwm-autoloop-screen-push_rope-latent_motion_prior-s993-t512-r1,push_rope,latent_motion_prior,993,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-61.65732549810582,1166.3253747250485,1104.6680492269427,True,True,0.0,,True,a0fc2891b674bcba77aeef3686da3c07ac9435b8a4fba8290f0113b33067d9ba,0
acwm-autoloop-screen-push_rope-latent_motion_prior-s996-t512-r1,push_rope,latent_motion_prior,996,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-37.41200136434486,1166.3253747250485,1128.9133733607036,True,True,0.0,,True,ff34766e0d5e867bb4cc68d3215a855a78f8d20365c45d39c05e23c87ad397c7,0
acwm-autoloop-screen-push_rope-mixture_reweight-s2401-t512-r1,push_rope,mixture_reweight,2401,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-38.6886289557342,1166.3253747250485,1127.6367457693143,True,True,0.0,,True,e8e1f8ddbe4c2c9224707167580a895c3fe784aa51616e0538f3ef13f016eeb5,0
acwm-autoloop-screen-push_rope-mixture_reweight-s2411-t512-r1,push_rope,mixture_reweight,2411,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-36.03372338703571,1166.3253747250485,1130.2916513380128,True,True,0.0,,True,eb56c3ca5ae48d8798ac7e677a71f1940ea428670346f623cb5207121f61ba4b,0
acwm-autoloop-screen-push_rope-mixture_reweight-s2881-t512-r1,push_rope,mixture_reweight,2881,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-27.71062568035063,1166.3253747250485,1138.6147490446979,True,True,0.0,,True,a083b87629fa5d85800fa03ac05b60333b49ad7bc6eafef6a6521076b7b8d6fb,0
acwm-autoloop-screen-push_rope-mixture_reweight-s2888-t512-r1,push_rope,mixture_reweight,2888,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-45.41916892001291,1166.3253747250485,1120.9062058050356,True,True,0.0,,True,737859adb303246f53c74a91c10cd40041787bf6adecdf4f7ca4dd7516fcb0ea,0
acwm-autoloop-screen-push_rope-mixture_reweight-s2907-t512-r1,push_rope,mixture_reweight,2907,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-51.295840423371146,1166.3253747250485,1115.0295343016774,True,True,0.0,,True,ddaa3394238095dcce678095c605535ee324ab9ee532876836ada2554b3a2660,0
acwm-autoloop-screen-push_rope-mixture_reweight-s3113-t512-r1,push_rope,mixture_reweight,3113,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-47.83315011063473,1166.3253747250485,1118.4922246144138,True,True,0.0,,True,ea023f92974f718595edbc0af2648395e03421e8c89ecedb366afd774800ca5d,0
acwm-autoloop-screen-push_rope-mixture_reweight-s3114-t512-r1,push_rope,mixture_reweight,3114,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-37.6281352684457,1166.3253747250485,1128.6972394566028,True,True,0.0,,True,34ae54bda5572726eaf8b9068280a2a112bceb72a18cc46b16a3842a75643367,0
acwm-autoloop-screen-push_rope-mixture_reweight-s3115-t512-r1,push_rope,mixture_reweight,3115,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-34.81120404779381,1166.3253747250485,1131.5141706772547,True,True,0.0,,True,6c6cef25fcc5d6fe3c22f6b64bc6bdbfdcd42b3b0bd34ea5cda7de5381038a7d,0
acwm-autoloop-screen-push_rope-mixture_reweight-s3124-t512-r1,push_rope,mixture_reweight,3124,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-23.012647038583737,1166.3253747250485,1143.3127276864648,True,True,0.0,,True,8e281840019273a28b300db81dc7154882a2a640aa1b5bbc7c04ad591a936ee5,0
acwm-autoloop-screen-push_rope-mixture_reweight-s801-t512-r1,push_rope,mixture_reweight,801,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-41.02178591994925,1166.3253747250485,1125.3035888050993,True,True,0.0,,True,f3c9e2e90fbbd0333c26898dc5e621fa2d550f5b8f82586d31ec606629807376,0
acwm-autoloop-screen-push_rope-mixture_reweight-s961-t512-r1,push_rope,mixture_reweight,961,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-51.938447227064216,1166.3253747250485,1114.3869274979843,True,True,0.0,,True,4b73ecf322ade6c80af4c6983fd3f3f31c493a0727b5c85b8e675be4014092c1,0
acwm-autoloop-screen-push_rope-mixture_reweight-s965-t512-r1,push_rope,mixture_reweight,965,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-30.45870983314967,1166.3253747250485,1135.8666648918988,True,True,0.0,,True,730b742df50f6d648900e48a4bbb45d57e5d7c401c371d26a5cb85eafd08f1ec,0
acwm-autoloop-screen-push_rope-mixture_reweight-s970-t512-r1,push_rope,mixture_reweight,970,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-54.25569318791645,1166.3253747250485,1112.069681537132,True,True,0.0,,True,a545ef78a637e9968d23e040b21fc1c0db73d534546168ec520619065d5fb3c7,0
acwm-autoloop-screen-push_rope-motion_region_reweight-s2081-t512-r1,push_rope,motion_region_reweight,2081,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-43.11741907955934,1166.3253747250485,1123.2079556454892,True,True,0.0,,True,d1361ac409a84a3e2f586103749cac9db438c6e5abab08ebdfaed0a6eff6d0aa,0
acwm-autoloop-screen-push_rope-motion_region_reweight-s2084-t512-r1,push_rope,motion_region_reweight,2084,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-37.53641955094986,1166.3253747250485,1128.7889551740986,True,True,0.0,,True,2d936212622d3bd79b276ceb67aa43e5f287586e5c4292909f0a4f73bf46c16d,0
acwm-autoloop-screen-push_rope-motion_region_reweight-s2087-t512-r1,push_rope,motion_region_reweight,2087,512,ready,INCONCLUSIVE,reject_or_revise,ladder_auc_psnr_envmax,-53.0191666493472,1166.3253747250485,1113.3062080757013,True,True,0.0,,True,ae569652170c4b73eea83796332b7a6152b07e90187f54a900257163f788abf5,0
