campaign_id,environment,primitive,seed,train_steps,horizon,baseline_psnr,candidate_psnr,delta_psnr,baseline_ssim,candidate_ssim,delta_ssim,baseline_masked_mse,candidate_masked_mse,delta_masked_mse
acwm-autoloop-screen-push_cube-latent_motion_prior-s863-t512-r1,push_cube,latent_motion_prior,863,512,32,29.12435535829857,27.03209263801807,-2.092262720280498,0.9659784454852343,0.9653464276343584,-0.0006320178508758545,0.007028165739029646,0.01025910023599863,0.0032309344969689846
acwm-autoloop-screen-push_cube-latent_motion_prior-s863-t512-r1,push_cube,latent_motion_prior,863,512,48,27.38107247455298,24.05577926596626,-3.325293208586718,0.957865085452795,0.9561902942756811,-0.001674791177113888,0.008076579309999943,0.018705371767282486,0.010628792457282543
acwm-autoloop-screen-push_cube-latent_motion_prior-s863-t512-r1,push_cube,latent_motion_prior,863,512,64,25.834519294177518,22.981737818447794,-2.8527814757297243,0.9504991471767426,0.9506492344662547,0.00015008728951215744,0.011599123477935791,0.020001396536827087,0.008402273058891296
acwm-autoloop-screen-push_cube-latent_motion_prior-s994-t512-r1,push_cube,latent_motion_prior,994,512,16,32.32475674228858,28.638581965447916,-3.6861747768406623,0.9754222817718983,0.9656558185815811,-0.009766463190317154,0.0048582348972558975,0.004986887332051992,0.0001286524347960949
acwm-autoloop-screen-push_cube-latent_motion_prior-s994-t512-r1,push_cube,latent_motion_prior,994,512,32,29.12435535829857,24.244172273832,-4.8801830844665695,0.9659784454852343,0.948286509141326,-0.01769193634390831,0.007028165739029646,0.018787601962685585,0.011759436223655939
acwm-autoloop-screen-push_cube-latent_motion_prior-s994-t512-r1,push_cube,latent_motion_prior,994,512,48,27.38107247455298,22.456490169456323,-4.924582305096656,0.957865085452795,0.9388388122121493,-0.019026273240645764,0.008076579309999943,0.024059820920228958,0.015983241610229015
acwm-autoloop-screen-push_cube-latent_motion_prior-s994-t512-r1,push_cube,latent_motion_prior,994,512,64,25.834519294177518,21.653029435640644,-4.1814898585368745,0.9504991471767426,0.9334226287901402,-0.0170765183866024,0.011599123477935791,0.0247872993350029,0.013188175857067108
acwm-autoloop-screen-push_cube-latent_motion_prior-s997-t512-r1,push_cube,latent_motion_prior,997,512,16,32.32475674228858,30.301270577723486,-2.0234861645650923,0.9754222817718983,0.9754586927592754,3.641098737716675e-05,0.0048582348972558975,0.008097200654447079,0.003238965757191181
acwm-autoloop-screen-push_cube-latent_motion_prior-s997-t512-r1,push_cube,latent_motion_prior,997,512,32,29.12435535829857,28.09934148775786,-1.0250138705407075,0.9659784454852343,0.9673760775476694,0.0013976320624351501,0.007028165739029646,0.00810160394757986,0.0010734382085502148
acwm-autoloop-screen-push_cube-latent_motion_prior-s997-t512-r1,push_cube,latent_motion_prior,997,512,48,27.38107247455298,26.81620790377446,-0.5648645707785214,0.957865085452795,0.9613122443358103,0.0034471588830152777,0.008076579309999943,0.009769575670361519,0.001692996360361576
acwm-autoloop-screen-push_cube-latent_motion_prior-s997-t512-r1,push_cube,latent_motion_prior,997,512,64,25.834519294177518,26.18430714401474,0.3497878498372202,0.9504991471767426,0.9570705583319068,0.006571411155164242,0.011599123477935791,0.009783243760466576,-0.0018158797174692154
acwm-autoloop-screen-push_cube-mixture_reweight-s2603-t512-r1,push_cube,mixture_reweight,2603,512,16,32.32475674228858,30.1647799844287,-2.1599767578598765,0.9754222817718983,0.9704101607203484,-0.0050121210515499115,0.0048582348972558975,0.007978326641023159,0.0031200917437672615
acwm-autoloop-screen-push_cube-mixture_reweight-s2603-t512-r1,push_cube,mixture_reweight,2603,512,32,29.12435535829857,27.336105585985973,-1.7882497723125965,0.9659784454852343,0.9599007572978735,-0.0060776881873607635,0.007028165739029646,0.010540607385337353,0.003512441646307707
acwm-autoloop-screen-push_cube-mixture_reweight-s2603-t512-r1,push_cube,mixture_reweight,2603,512,48,27.38107247455298,25.14100299625076,-2.240069478302221,0.957865085452795,0.9511893366773924,-0.006675748775402668,0.008076579309999943,0.016174795106053352,0.00809821579605341
acwm-autoloop-screen-push_cube-mixture_reweight-s2603-t512-r1,push_cube,mixture_reweight,2603,512,64,25.834519294177518,24.235826109543545,-1.598693184633973,0.9504991471767426,0.945782427676022,-0.004716719500720501,0.011599123477935791,0.01692269742488861,0.00532357394695282
acwm-autoloop-screen-push_cube-mixture_reweight-s2604-t512-r1,push_cube,mixture_reweight,2604,512,16,32.32475674228858,28.469584608108246,-3.855172134180332,0.9754222817718983,0.9634621515870094,-0.01196013018488884,0.0048582348972558975,0.006925366818904877,0.002067131921648979
acwm-autoloop-screen-push_cube-mixture_reweight-s2604-t512-r1,push_cube,mixture_reweight,2604,512,32,29.12435535829857,25.466607310397222,-3.6577480479013467,0.9659784454852343,0.9486247543245554,-0.017353691160678864,0.007028165739029646,0.012273396365344524,0.0052452306263148785
acwm-autoloop-screen-push_cube-mixture_reweight-s2604-t512-r1,push_cube,mixture_reweight,2604,512,48,27.38107247455298,24.15371963333552,-3.22735284121746,0.957865085452795,0.9409692597885927,-0.016895825664202335,0.008076579309999943,0.015079346485435963,0.00700276717543602
acwm-autoloop-screen-push_cube-mixture_reweight-s2604-t512-r1,push_cube,mixture_reweight,2604,512,64,25.834519294177518,23.473954202000513,-2.360565092177005,0.9504991471767426,0.9362377338111401,-0.014261413365602493,0.011599123477935791,0.01672665774822235,0.00512753427028656
acwm-autoloop-screen-push_cube-mixture_reweight-s963-t512-r1,push_cube,mixture_reweight,963,512,16,32.32475674228858,29.274291830339266,-3.0504649119493124,0.9754222817718983,0.9674519523978233,-0.007970329374074936,0.0048582348972558975,0.004339977167546749,-0.0005182577297091484
acwm-autoloop-screen-push_cube-mixture_reweight-s963-t512-r1,push_cube,mixture_reweight,963,512,32,29.12435535829857,26.793757126297955,-2.3305982320006144,0.9659784454852343,0.9555522985756397,-0.010426146909594536,0.007028165739029646,0.006842531729489565,-0.00018563400954008102
acwm-autoloop-screen-push_cube-mixture_reweight-s963-t512-r1,push_cube,mixture_reweight,963,512,48,27.38107247455298,25.75408090343023,-1.6269915711227512,0.957865085452795,0.9491425553957621,-0.00872253005703294,0.008076579309999943,0.007598774507641792,-0.0004778048023581505
acwm-autoloop-screen-push_cube-mixture_reweight-s963-t512-r1,push_cube,mixture_reweight,963,512,64,25.834519294177518,25.138460005870286,-0.6960592883072323,0.9504991471767426,0.9451054120436311,-0.005393735133111477,0.011599123477935791,0.008841418661177158,-0.0027577048167586327
acwm-autoloop-screen-push_cube-mixture_reweight-s967-t512-r1,push_cube,mixture_reweight,967,512,16,32.32475674228858,28.78455234434895,-3.540204397939629,0.9754222817718983,0.967498067766428,-0.007924214005470276,0.0048582348972558975,0.007518534082919359,0.0026602991856634617
acwm-autoloop-screen-push_cube-mixture_reweight-s967-t512-r1,push_cube,mixture_reweight,967,512,32,29.12435535829857,27.18862197507817,-1.9357333832203985,0.9659784454852343,0.9593046437948942,-0.006673801690340042,0.007028165739029646,0.007470826152712107,0.0004426604136824608
acwm-autoloop-screen-push_cube-mixture_reweight-s967-t512-r1,push_cube,mixture_reweight,967,512,48,27.38107247455298,26.36287593326424,-1.018196541288738,0.957865085452795,0.9544716837505499,-0.0033934017022451135,0.008076579309999943,0.00753364572301507,-0.0005429335869848728
acwm-autoloop-screen-push_cube-mixture_reweight-s967-t512-r1,push_cube,mixture_reweight,967,512,64,25.834519294177518,25.487247564238984,-0.3472717299385337,0.9504991471767426,0.949525005184114,-0.0009741419926285744,0.011599123477935791,0.009037207812070847,-0.0025619156658649445
acwm-autoloop-screen-push_cube-mixture_reweight-s973-t512-r1,push_cube,mixture_reweight,973,512,16,32.32475674228858,28.777482718677977,-3.5472740236106013,0.9754222817718983,0.97248575091362,-0.0029365308582782745,0.0048582348972558975,0.013578999787569046,0.008720764890313148
acwm-autoloop-screen-push_cube-mixture_reweight-s973-t512-r1,push_cube,mixture_reweight,973,512,32,29.12435535829857,26.532747121646775,-2.591608236651794,0.9659784454852343,0.9618809558451176,-0.004097489640116692,0.007028165739029646,0.013094938360154629,0.006066772621124983
acwm-autoloop-screen-push_cube-mixture_reweight-s973-t512-r1,push_cube,mixture_reweight,973,512,48,27.38107247455298,25.75282883010921,-1.6282436444437707,0.957865085452795,0.955818855514129,-0.002046229938665989,0.008076579309999943,0.01360954437404871,0.005532965064048767
acwm-autoloop-screen-push_cube-mixture_reweight-s973-t512-r1,push_cube,mixture_reweight,973,512,64,25.834519294177518,24.945525359933633,-0.8889939342438851,0.9504991471767426,0.9501507924869657,-0.00034835468977689743,0.011599123477935791,0.013183101080358028,0.0015839776024222374
acwm-autoloop-screen-push_cube-motion_region_reweight-s2080-t512-r1,push_cube,motion_region_reweight,2080,512,16,32.32475674228858,31.647228616040803,-0.6775281262477755,0.9754222817718983,0.9762729927897453,0.0008507110178470612,0.0048582348972558975,0.003998206928372383,-0.0008600279688835144
acwm-autoloop-screen-push_cube-motion_region_reweight-s2080-t512-r1,push_cube,motion_region_reweight,2080,512,32,29.12435535829857,25.824850598233482,-3.299504760065087,0.9659784454852343,0.9602378197014332,-0.005740625783801079,0.007028165739029646,0.014924556016921997,0.007896390277892351
acwm-autoloop-screen-push_cube-motion_region_reweight-s2080-t512-r1,push_cube,motion_region_reweight,2080,512,48,27.38107247455298,24.023642510359927,-3.3574299641930523,0.957865085452795,0.9498812034726143,-0.00798388198018074,0.008076579309999943,0.01734860986471176,0.009272030554711819
acwm-autoloop-screen-push_cube-motion_region_reweight-s2080-t512-r1,push_cube,motion_region_reweight,2080,512,64,25.834519294177518,23.24038236437486,-2.5941369298026586,0.9504991471767426,0.9439137717708945,-0.006585375405848026,0.011599123477935791,0.02125077322125435,0.009651649743318558
acwm-autoloop-screen-push_cube-motion_region_reweight-s2083-t512-r1,push_cube,motion_region_reweight,2083,512,16,32.32475674228858,29.694885367479067,-2.629871374809511,0.9754222817718983,0.9658049531280994,-0.009617328643798828,0.0048582348972558975,0.008402916602790356,0.003544681705534458
acwm-autoloop-screen-push_cube-motion_region_reweight-s2083-t512-r1,push_cube,motion_region_reweight,2083,512,32,29.12435535829857,25.03623381414997,-4.088121544148599,0.9659784454852343,0.9516141433268785,-0.014364302158355713,0.007028165739029646,0.018748514354228973,0.011720348615199327
acwm-autoloop-screen-push_cube-motion_region_reweight-s2083-t512-r1,push_cube,motion_region_reweight,2083,512,48,27.38107247455298,22.53831670675676,-4.84275576779622,0.957865085452795,0.9430263539155325,-0.014838731537262562,0.008076579309999943,0.027207529172301292,0.01913094986230135
acwm-autoloop-screen-push_cube-motion_region_reweight-s2083-t512-r1,push_cube,motion_region_reweight,2083,512,64,25.834519294177518,21.274718490865844,-4.559800803311674,0.9504991471767426,0.9358556848019361,-0.014643462374806404,0.011599123477935791,0.0294754970818758,0.01787637360394001
acwm-autoloop-screen-push_cube-motion_region_reweight-s2086-t512-r1,push_cube,motion_region_reweight,2086,512,16,32.32475674228858,29.054460168999153,-3.270296573289425,0.9754222817718983,0.9709837175905704,-0.00443856418132782,0.0048582348972558975,0.010295807383954525,0.0054375724866986275
acwm-autoloop-screen-push_cube-motion_region_reweight-s2086-t512-r1,push_cube,motion_region_reweight,2086,512,32,29.12435535829857,26.389923991945118,-2.7344313663534514,0.9659784454852343,0.9594475645571947,-0.006530880928039551,0.007028165739029646,0.01175341010093689,0.004725244361907244
acwm-autoloop-screen-push_cube-motion_region_reweight-s2086-t512-r1,push_cube,motion_region_reweight,2086,512,48,27.38107247455298,24.000114255537245,-3.380958219015735,0.957865085452795,0.952862394352754,-0.005002691100041035,0.008076579309999943,0.018246762454509735,0.010170183144509792
acwm-autoloop-screen-push_cube-motion_region_reweight-s2086-t512-r1,push_cube,motion_region_reweight,2086,512,64,25.834519294177518,22.67213193465818,-3.1623873595193395,0.9504991471767426,0.9448292218148708,-0.005669925361871719,0.011599123477935791,0.020950254052877426,0.009351130574941635
acwm-autoloop-screen-push_cube-motion_region_reweight-s2605-t512-r1,push_cube,motion_region_reweight,2605,512,16,32.32475674228858,28.265580160966426,-4.059176581322152,0.9754222817718983,0.9637282714247704,-0.011694010347127914,0.0048582348972558975,0.009426349774003029,0.004568114876747131
acwm-autoloop-screen-push_cube-motion_region_reweight-s2605-t512-r1,push_cube,motion_region_reweight,2605,512,32,29.12435535829857,25.082361335462984,-4.041994022835585,0.9659784454852343,0.9474347960203886,-0.018543649464845657,0.007028165739029646,0.014909198507666588,0.007881032768636942
acwm-autoloop-screen-push_cube-motion_region_reweight-s2605-t512-r1,push_cube,motion_region_reweight,2605,512,48,27.38107247455298,24.744238082000443,-2.6368343925525366,0.957865085452795,0.9426027971009413,-0.015262288351853726,0.008076579309999943,0.012826231308281422,0.004749651998281479
acwm-autoloop-screen-push_cube-motion_region_reweight-s2605-t512-r1,push_cube,motion_region_reweight,2605,512,64,25.834519294177518,24.35686225702139,-1.4776570371561277,0.9504991471767426,0.9390667453408241,-0.011432401835918427,0.011599123477935791,0.013835825957357883,0.0022367024794220924
acwm-autoloop-screen-push_cube-motion_region_reweight-s2825-t512-r1,push_cube,motion_region_reweight,2825,512,16,32.32475674228858,29.178165241736377,-3.1465915005522014,0.9754222817718983,0.9660245664417744,-0.009397715330123901,0.0048582348972558975,0.004545389208942652,-0.0003128456883132458
acwm-autoloop-screen-push_cube-motion_region_reweight-s2825-t512-r1,push_cube,motion_region_reweight,2825,512,32,29.12435535829857,24.839277526320615,-4.285077831977954,0.9659784454852343,0.9482254162430763,-0.017753029242157936,0.007028165739029646,0.012550590559840202,0.005522424820810556
acwm-autoloop-screen-push_cube-motion_region_reweight-s2825-t512-r1,push_cube,motion_region_reweight,2825,512,48,27.38107247455298,22.16626847561568,-5.214803998937299,0.957865085452795,0.936216689646244,-0.02164839580655098,0.008076579309999943,0.022500906139612198,0.014424326829612255
acwm-autoloop-screen-push_cube-motion_region_reweight-s2825-t512-r1,push_cube,motion_region_reweight,2825,512,64,25.834519294177518,21.467978501394892,-4.366540792782626,0.9504991471767426,0.9312125472351909,-0.019286599941551685,0.011599123477935791,0.029291849583387375,0.017692726105451584
acwm-autoloop-screen-push_cube-next_forcing-s801-t512-r1,push_cube,next_forcing,801,512,16,32.32475674228858,30.471420065765045,-1.8533366765235328,0.9754222817718983,0.9732136838138103,-0.002208597958087921,0.0048582348972558975,0.005397053435444832,0.0005388185381889343
acwm-autoloop-screen-push_cube-next_forcing-s801-t512-r1,push_cube,next_forcing,801,512,32,29.12435535829857,28.142823877469265,-0.9815314808293039,0.9659784454852343,0.9649697653949261,-0.0010086800903081894,0.007028165739029646,0.0072301155887544155,0.0002019498497247696
acwm-autoloop-screen-push_cube-next_forcing-s801-t512-r1,push_cube,next_forcing,801,512,48,27.38107247455298,25.57288944731033,-1.8081830272426487,0.957865085452795,0.956219336638848,-0.0016457488139470788,0.008076579309999943,0.012502690777182579,0.004426111467182636
acwm-autoloop-screen-push_cube-next_forcing-s801-t512-r1,push_cube,next_forcing,801,512,64,25.834519294177518,24.508745942610236,-1.3257733515672818,0.9504991471767426,0.9500363813713193,-0.00046276580542325974,0.011599123477935791,0.013769550248980522,0.002170426771044731
acwm-autoloop-screen-push_cube-next_forcing-s983-t512-r1,push_cube,next_forcing,983,512,16,32.32475674228858,29.99606059427224,-2.3286961480163377,0.9754222817718983,0.9692980907857418,-0.006124190986156464,0.0048582348972558975,0.005538223311305046,0.0006799884140491486
acwm-autoloop-screen-push_cube-next_forcing-s983-t512-r1,push_cube,next_forcing,983,512,32,29.12435535829857,27.609902032645344,-1.5144533256532249,0.9659784454852343,0.9588670134544373,-0.007111432030797005,0.007028165739029646,0.009107681922614574,0.0020795161835849285
acwm-autoloop-screen-push_cube-next_forcing-s983-t512-r1,push_cube,next_forcing,983,512,48,27.38107247455298,25.171128665890134,-2.209943808662846,0.957865085452795,0.9499306802948316,-0.007934405157963398,0.008076579309999943,0.017836492508649826,0.009759913198649883
acwm-autoloop-screen-push_cube-next_forcing-s983-t512-r1,push_cube,next_forcing,983,512,64,25.834519294177518,23.80661554026077,-2.0279037539167497,0.9504991471767426,0.9424769300967455,-0.008022217079997063,0.011599123477935791,0.020827775821089745,0.009228652343153954
acwm-autoloop-screen-push_cube-next_forcing-s987-t512-r1,push_cube,next_forcing,987,512,16,32.32475674228858,29.339467379812803,-2.9852893624757755,0.9754222817718983,0.9675432965159416,-0.00787898525595665,0.0048582348972558975,0.006321183871477842,0.0014629489742219448
acwm-autoloop-screen-push_cube-next_forcing-s987-t512-r1,push_cube,next_forcing,987,512,32,29.12435535829857,25.706265695935624,-3.418089662362945,0.9659784454852343,0.9511717669665813,-0.014806678518652916,0.007028165739029646,0.01151615846902132,0.004487992729991674
acwm-autoloop-screen-push_cube-next_forcing-s987-t512-r1,push_cube,next_forcing,987,512,48,27.38107247455298,23.34422582618078,-4.036846648372201,0.957865085452795,0.9407486754159132,-0.017116410036881802,0.008076579309999943,0.01995048299431801,0.011873903684318066
acwm-autoloop-screen-push_cube-next_forcing-s987-t512-r1,push_cube,next_forcing,987,512,64,25.834519294177518,22.49457354697906,-3.3399457471984597,0.9504991471767426,0.934936985373497,-0.015562161803245544,0.011599123477935791,0.023781592026352882,0.012182468548417091
acwm-autoloop-screen-push_cube-self_forcing_finetune-s1811-t512-r1,push_cube,self_forcing_finetune,1811,512,16,32.32475674228858,29.73063147878519,-2.5941252635033862,0.9754222817718983,0.9694377891719341,-0.005984492599964142,0.0048582348972558975,0.0046472796238958836,-0.00021095527336001396
acwm-autoloop-screen-push_cube-self_forcing_finetune-s1811-t512-r1,push_cube,self_forcing_finetune,1811,512,32,29.12435535829857,25.982466412713695,-3.141888945584874,0.9659784454852343,0.9528798721730709,-0.013098573312163353,0.007028165739029646,0.010581489652395248,0.0035533239133656025
acwm-autoloop-screen-push_cube-self_forcing_finetune-s1811-t512-r1,push_cube,self_forcing_finetune,1811,512,48,27.38107247455298,23.264191884392563,-4.116880590160417,0.957865085452795,0.9420195743441582,-0.015845511108636856,0.008076579309999943,0.021546809002757072,0.01347022969275713
acwm-autoloop-screen-push_cube-self_forcing_finetune-s1811-t512-r1,push_cube,self_forcing_finetune,1811,512,64,25.834519294177518,22.37349129856407,-3.461027995613449,0.9504991471767426,0.9362789541482925,-0.014220193028450012,0.011599123477935791,0.024709677323698997,0.013110553845763206
acwm-autoloop-screen-push_cube-self_forcing_finetune-s1824-t512-r1,push_cube,self_forcing_finetune,1824,512,16,32.32475674228858,29.229231020956558,-3.09552572133202,0.9754222817718983,0.9710586220026016,-0.004363659769296646,0.0048582348972558975,0.008827856741845608,0.00396962184458971
acwm-autoloop-screen-push_cube-self_forcing_finetune-s1824-t512-r1,push_cube,self_forcing_finetune,1824,512,32,29.12435535829857,27.002855379188663,-2.121499979109906,0.9659784454852343,0.9609025660902262,-0.005075879395008087,0.007028165739029646,0.01013704389333725,0.003108878154307604
acwm-autoloop-screen-push_cube-self_forcing_finetune-s1824-t512-r1,push_cube,self_forcing_finetune,1824,512,48,27.38107247455298,25.492333454562388,-1.8887390199905916,0.957865085452795,0.9547325943907102,-0.0031324910620847968,0.008076579309999943,0.012991758994758129,0.004915179684758186
acwm-autoloop-screen-push_cube-self_forcing_finetune-s1824-t512-r1,push_cube,self_forcing_finetune,1824,512,64,25.834519294177518,24.510581631694542,-1.323937662482976,0.9504991471767426,0.9496324108913541,-0.0008667362853884697,0.011599123477935791,0.013973751105368137,0.0023746276274323463
acwm-autoloop-screen-push_cube-self_forcing_finetune-s2051-t512-r1,push_cube,self_forcing_finetune,2051,512,16,32.32475674228858,30.617221159883407,-1.7075355824051712,0.9754222817718983,0.9744292832911015,-0.000992998480796814,0.0048582348972558975,0.0032150016631931067,-0.0016432332340627909
acwm-autoloop-screen-push_cube-self_forcing_finetune-s2051-t512-r1,push_cube,self_forcing_finetune,2051,512,32,29.12435535829857,27.425789508811885,-1.698565849486684,0.9659784454852343,0.9623294286429882,-0.0036490168422460556,0.007028165739029646,0.007807969115674496,0.0007798033766448498
acwm-autoloop-screen-push_cube-self_forcing_finetune-s2051-t512-r1,push_cube,self_forcing_finetune,2051,512,48,27.38107247455298,25.490588926958107,-1.8904835475948722,0.957865085452795,0.9528515127797922,-0.005013572673002842,0.008076579309999943,0.012234009802341461,0.004157430492341518
acwm-autoloop-screen-push_cube-self_forcing_finetune-s2051-t512-r1,push_cube,self_forcing_finetune,2051,512,64,25.834519294177518,24.234905854245106,-1.599613439932412,0.9504991471767426,0.9449970759451389,-0.0055020712316036224,0.011599123477935791,0.014429151080548763,0.0028300276026129723
acwm-autoloop-screen-push_cube-wmsd_self_distill-s1101-t512-r1,push_cube,wmsd_self_distill,1101,512,16,32.32475674228858,30.16422363762636,-2.1605331046622176,0.9754222817718983,0.9699865132570267,-0.005435768514871597,0.0048582348972558975,0.005681740585714579,0.0008235056884586811
acwm-autoloop-screen-push_cube-wmsd_self_distill-s1101-t512-r1,push_cube,wmsd_self_distill,1101,512,32,29.12435535829857,27.31454355819235,-1.8098118001062176,0.9659784454852343,0.9593703560531139,-0.006608089432120323,0.007028165739029646,0.010012373328208923,0.0029842075891792774
acwm-autoloop-screen-push_cube-wmsd_self_distill-s1101-t512-r1,push_cube,wmsd_self_distill,1101,512,48,27.38107247455298,26.558565993244756,-0.8225064813082241,0.957865085452795,0.9535292399426302,-0.00433584551016486,0.008076579309999943,0.009749157354235649,0.0016725780442357063
acwm-autoloop-screen-push_cube-wmsd_self_distill-s1101-t512-r1,push_cube,wmsd_self_distill,1101,512,64,25.834519294177518,25.872823162539675,0.03830386836215638,0.9504991471767426,0.9493592828512192,-0.0011398643255233765,0.011599123477935791,0.010851060971617699,-0.0007480625063180923
acwm-autoloop-screen-push_cube-wmsd_self_distill-s1814-t512-r1,push_cube,wmsd_self_distill,1814,512,16,32.32475674228858,29.89682324677485,-2.4279334955137273,0.9754222817718983,0.9674565307796001,-0.007965750992298126,0.0048582348972558975,0.005449903197586536,0.0005916683003306389
acwm-autoloop-screen-push_cube-wmsd_self_distill-s1814-t512-r1,push_cube,wmsd_self_distill,1814,512,32,29.12435535829857,26.772983738147754,-2.3513716201508146,0.9659784454852343,0.953868817538023,-0.012109627947211266,0.007028165739029646,0.010501770302653313,0.0034736045636236668
acwm-autoloop-screen-push_cube-wmsd_self_distill-s1814-t512-r1,push_cube,wmsd_self_distill,1814,512,48,27.38107247455298,25.394540939674954,-1.9865315348780257,0.957865085452795,0.9464534781873226,-0.011411607265472412,0.008076579309999943,0.012901143170893192,0.0048245638608932495
acwm-autoloop-screen-push_cube-wmsd_self_distill-s1814-t512-r1,push_cube,wmsd_self_distill,1814,512,64,25.834519294177518,24.800234353823786,-1.0342849403537322,0.9504991471767426,0.9427420347929001,-0.007757112383842468,0.011599123477935791,0.013900849968194962,0.0023017264902591705
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2003-t512-r1,push_rope,action_contrastive_finetune,2003,512,16,37.58506630416648,36.76617159598873,-0.8188947081777513,0.9903500154614449,0.9889356754720211,-0.0014143399894237518,0.0012561611365526915,0.0015370314940810204,0.0002808703575283289
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2003-t512-r1,push_rope,action_contrastive_finetune,2003,512,32,36.32834010227697,34.94545461217402,-1.3828854901029501,0.9887581281363964,0.9839127343147993,-0.004845393821597099,0.001984253292903304,0.002461328636854887,0.0004770753439515829
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2003-t512-r1,push_rope,action_contrastive_finetune,2003,512,48,35.548925331910645,34.16957226376301,-1.379353068147637,0.987089308599631,0.9813375199834505,-0.00575178861618042,0.0019877292215824127,0.0027766069397330284,0.0007888777181506157
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2013-t512-r1,push_rope,action_contrastive_finetune,2013,512,16,37.58506630416648,36.595915029826735,-0.989151274339747,0.9903500154614449,0.9884612746536732,-0.0018887408077716827,0.0012561611365526915,0.0014523975551128387,0.00019623641856014729
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2013-t512-r1,push_rope,action_contrastive_finetune,2013,512,32,36.32834010227697,34.95588593787771,-1.372454164399258,0.9887581281363964,0.9831461645662785,-0.0056119635701179504,0.001984253292903304,0.00213959370739758,0.00015534041449427605
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2013-t512-r1,push_rope,action_contrastive_finetune,2013,512,48,35.548925331910645,34.07480817865074,-1.474117153259904,0.987089308599631,0.9803995825350285,-0.006689726064602497,0.0019877292215824127,0.002697789343073964,0.0007100601214915514
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2501-t512-r1,push_rope,action_contrastive_finetune,2501,512,16,37.58506630416648,36.894054610164545,-0.6910116940019364,0.9903500154614449,0.9890171997249126,-0.0013328157365322113,0.0012561611365526915,0.001525157829746604,0.0002689966931939125
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2501-t512-r1,push_rope,action_contrastive_finetune,2501,512,32,36.32834010227697,35.10778252726719,-1.220557575009778,0.9887581281363964,0.9847160428762436,-0.004042085260152817,0.001984253292903304,0.002602891530841589,0.0006186382379382849
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2501-t512-r1,push_rope,action_contrastive_finetune,2501,512,48,35.548925331910645,34.182329906335475,-1.36659542557517,0.987089308599631,0.981553872426351,-0.005535436173280006,0.0019877292215824127,0.0028124710079282522,0.0008247417863458395
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2502-t512-r1,push_rope,action_contrastive_finetune,2502,512,16,37.58506630416648,37.078662551316754,-0.506403752849728,0.9903500154614449,0.9885847233235836,-0.0017652921378612518,0.0012561611365526915,0.0014026055578142405,0.000146444421261549
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2502-t512-r1,push_rope,action_contrastive_finetune,2502,512,32,36.32834010227697,35.00217839627135,-1.326161706005621,0.9887581281363964,0.9830185305327177,-0.005739597603678703,0.001984253292903304,0.002321549691259861,0.0003372963983565569
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2502-t512-r1,push_rope,action_contrastive_finetune,2502,512,48,35.548925331910645,34.245300074029,-1.3036252578816487,0.987089308599631,0.9807817600667477,-0.006307548532883289,0.0019877292215824127,0.002629948779940605,0.0006422195583581924
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2503-t512-r1,push_rope,action_contrastive_finetune,2503,512,16,37.58506630416648,37.03137829317028,-0.5536880109962041,0.9903500154614449,0.9887462444603443,-0.0016037710011005402,0.0012561611365526915,0.001389110810123384,0.00013294967357069254
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2503-t512-r1,push_rope,action_contrastive_finetune,2503,512,32,36.32834010227697,34.91693894552303,-1.4114011567539393,0.9887581281363964,0.9836687911301851,-0.005089337006211281,0.001984253292903304,0.0024680946953594685,0.00048384140245616436
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2503-t512-r1,push_rope,action_contrastive_finetune,2503,512,48,35.548925331910645,33.80436813254963,-1.7445571993610187,0.987089308599631,0.9810049831867218,-0.006084325412909153,0.0019877292215824127,0.0031395447440445423,0.0011518155224621296
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2877-t512-r1,push_rope,action_contrastive_finetune,2877,512,16,37.58506630416648,37.190130200953185,-0.394936103213297,0.9903500154614449,0.9886098802089691,-0.0017401352524757385,0.0012561611365526915,0.0013257835526019335,6.962241604924202e-05
acwm-autoloop-screen-push_rope-action_contrastive_finetune-s2877-t512-r1,push_rope,action_contrastive_finetune,2877,512,32,36.32834010227697,35.026486285004026,-1.3018538172729421,0.9887581281363964,0.983855227008462,-0.004902901127934456,0.001984253292903304,0.0025135683827102184,0.0005293150898069143
